season,week,season_type,game_date,home_team,away_team,home_score,away_score,home_win,elo_diff,pythagorean_diff,win_pct_diff,ppg_diff,papg_diff,net_ppg_diff,yds_per_play_diff,def_yds_per_play_diff,turnover_diff_diff,passer_rating_diff,third_down_diff,red_zone_diff,injury_impact_diff,qb_out_home,qb_out_away,rest_days_diff,short_week_home,short_week_away,wind_adj,precip_adj,temp_adj,altitude_adj,divisional_game,is_neutral,vegas_home_prob,mc_win_pct
2023,8,2,2023-10-29,PIT,JAX,10,20,0,2.83,-0.2208,-0.0476,-7.55,0.31,-7.86,-0.302,0.012,14.0,-4.695,-1.52,-2.38,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4196
2023,8,2,2023-10-29,WAS,PHI,31,38,0,-109.49,-0.3319,-0.4286,-6.57,7.0,-13.57,-0.263,0.28,-4.0,-7.591,-12.352,-0.82,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.3641
2023,8,2,2023-10-29,CAR,HOU,15,13,1,-7.97,-0.3728,-0.5,-3.83,12.17,-16.0,-0.153,0.487,-19.0,-21.027,-3.794,-4.72,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3436
2023,8,2,2023-10-29,SEA,CLE,24,20,1,10.94,0.0262,0.0,1.67,0.5,1.17,0.067,0.02,11.0,16.947,4.611,-5.85,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5431
2023,8,2,2023-10-29,DEN,KC,24,9,1,-151.43,-0.4898,-0.5714,-4.29,16.0,-20.29,-0.171,0.64,15.0,7.041,-6.818,-5.82,0.0,0,0,0,0,0,0.0,0.0,0.0,0.3,1,0,0.5,0.2851
2023,8,2,2023-10-29,ARI,BAL,24,31,0,-89.43,-0.4942,-0.5714,-6.29,12.14,-18.43,-0.251,0.486,-13.0,-19.525,-2.918,2.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.2829
2023,8,2,2023-10-29,SF,CIN,17,31,0,33.03,0.448,0.2143,12.05,-5.6,17.64,0.482,-0.224,0.0,17.186,9.871,7.54,0.0,0,0,-9,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.754
2023,8,2,2023-10-30,LAC,CHI,30,13,1,68.14,0.0581,0.0476,1.43,-1.02,2.45,0.057,-0.041,-3.0,9.645,-2.779,2.35,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.559
2023,8,2,2023-10-31,DET,LV,26,14,1,38.83,0.2859,0.2857,8.86,-1.43,10.29,0.354,-0.057,2.0,18.033,5.87,15.12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6729
2023,9,2,2023-11-03,PIT,TEN,20,16,1,7.23,-0.1162,0.1429,-2.71,1.0,-3.71,-0.109,0.04,17.0,1.447,3.147,-0.3,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.4719
2023,9,2,2023-11-05,KC,MIA,21,14,1,65.35,0.0446,0.0,-10.5,-9.38,-1.12,-0.42,-0.375,-13.0,-11.521,1.557,-11.42,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.5,0.5523
2023,9,2,2023-11-05,ATL,MIN,28,31,0,-59.09,-0.1359,0.0,-4.62,-0.12,-4.5,-0.185,-0.005,0.0,-11.909,1.883,-0.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.462
2023,9,2,2023-11-05,CLE,ARI,27,0,1,57.66,0.2537,0.4464,3.12,-6.77,9.89,0.125,-0.271,-8.0,-9.2,-7.49,-8.79,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6568
2023,9,2,2023-11-05,GB,LAR,20,3,1,9.93,-0.0341,-0.0893,-1.88,-0.71,-1.16,-0.075,-0.029,3.0,6.398,5.05,-12.08,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.513
2023,9,2,2023-11-05,NE,WAS,17,20,0,9.51,-0.1289,-0.125,-6.62,-2.5,-4.12,-0.265,-0.1,3.0,-7.739,-5.468,-0.85,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4655
2023,9,2,2023-11-05,NO,CHI,24,17,1,67.77,0.2018,0.25,0.0,-8.0,8.0,0.0,-0.32,8.0,12.624,-2.453,-1.77,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6309
2023,9,2,2023-11-05,BAL,SEA,37,3,1,25.17,0.1566,0.0357,1.25,-4.59,5.84,0.05,-0.184,10.0,11.778,5.797,12.14,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6083
2023,9,2,2023-11-05,HOU,TB,39,37,1,-52.05,0.1185,0.0,3.86,0.0,3.86,0.154,0.0,2.0,1.993,-3.594,8.89,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5892
2023,9,2,2023-11-05,CAR,IND,13,27,0,-16.9,-0.1783,-0.2321,-7.48,-0.2,-7.29,-0.299,-0.008,-11.0,-9.781,-1.208,0.88,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4408
2023,9,2,2023-11-05,LV,NYG,30,6,1,14.17,0.1145,0.125,3.88,0.0,3.88,0.155,0.0,-14.0,-3.336,5.406,4.75,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5872
2023,9,2,2023-11-05,PHI,DAL,28,23,1,19.94,-0.1124,0.1607,-0.14,4.36,-4.5,-0.006,0.174,-20.0,-15.383,-0.261,3.66,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4738
2023,9,2,2023-11-06,CIN,BUF,24,18,1,-6.63,-0.3174,-0.0536,-9.04,3.57,-12.61,-0.361,0.143,8.0,0.761,-12.157,-3.46,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3713
2023,9,2,2023-11-07,NYJ,LAC,6,27,0,-34.02,-0.0347,0.1429,-6.86,-5.57,-1.29,-0.274,-0.223,-6.0,-21.294,-12.44,-25.02,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5126
2023,10,2,2023-11-10,CHI,CAR,16,13,1,-7.32,0.1115,0.0972,3.39,-1.36,4.75,0.136,-0.054,12.0,6.962,7.039,5.1,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.5857
2023,10,2,2023-11-12,NE,IND,6,10,0,0.88,-0.2509,-0.2222,-10.78,-1.56,-9.22,-0.431,-0.062,-13.0,-11.157,-5.165,9.21,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.5,0.4045
2023,10,2,2023-11-12,CIN,HOU,27,30,0,123.12,-0.0998,0.125,-4.0,-0.38,-3.62,-0.16,-0.015,0.0,-3.257,-0.316,4.9,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4801
2023,10,2,2023-11-12,MIN,NO,27,19,1,29.47,-0.0294,0.0,1.22,2.11,-0.89,0.049,0.084,-23.0,-2.389,-0.606,-6.27,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5153
2023,10,2,2023-11-12,PIT,GB,23,19,1,4.71,-0.1219,0.25,-3.38,0.5,-3.88,-0.135,0.02,11.0,-11.791,-10.447,-3.94,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.469
2023,10,2,2023-11-12,TB,TEN,20,6,1,5.18,0.0133,0.0,1.25,0.88,0.38,0.05,0.035,14.0,11.097,8.034,-2.09,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5366
2023,10,2,2023-11-12,JAX,SF,3,34,0,-61.49,-0.1172,0.125,-3.12,2.0,-5.12,-0.125,0.08,-13.0,-20.877,-9.328,-17.16,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4714
2023,10,2,2023-11-12,BAL,CLE,31,33,0,45.14,0.1741,0.1528,3.93,-3.6,7.53,0.157,-0.144,21.0,28.725,10.408,6.29,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6171
2023,10,2,2023-11-12,ARI,ATL,25,23,1,-27.14,-0.1645,-0.3333,-1.67,5.33,-7.0,-0.067,0.213,11.0,2.434,-0.889,15.98,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4477
2023,10,2,2023-11-12,LAC,DET,38,41,0,2.3,-0.0274,-0.25,0.12,1.12,-1.0,0.005,0.045,0.0,-6.287,-3.121,-6.61,0.0,0,0,-7,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5163
2023,10,2,2023-11-12,DAL,NYG,49,17,1,117.5,0.5787,0.4028,16.28,-5.61,21.89,0.651,-0.224,-2.0,21.14,18.019,12.15,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.8193
2023,10,2,2023-11-12,SEA,WAS,29,26,1,39.98,0.1297,0.1806,0.15,-5.35,5.5,0.006,-0.214,16.0,9.106,0.584,-11.03,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5948
2023,10,2,2023-11-13,LV,NYJ,16,12,1,10.65,-0.0258,-0.0556,0.83,1.94,-1.11,0.033,0.078,4.0,9.548,9.691,16.51,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5171
2023,10,2,2023-11-14,BUF,DEN,22,24,0,104.09,0.3797,0.1806,5.17,-10.47,15.64,0.207,-0.419,-2.0,-4.449,12.954,14.8,0.0,0,0,-8,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.7198
2023,11,2,2023-11-17,BAL,CIN,34,20,1,-17.33,0.3149,0.1444,6.78,-5.63,12.41,0.271,-0.225,2.0,9.477,4.414,0.67,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.6875
2023,11,2,2023-11-19,CLE,PIT,13,10,1,3.52,0.2234,0.0,6.44,-1.33,7.78,0.258,-0.053,-20.0,-10.862,-5.017,6.38,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6417
2023,11,2,2023-11-19,DET,CHI,31,26,1,94.47,0.2295,0.4778,6.38,-2.94,9.32,0.255,-0.118,-3.0,15.932,0.342,8.96,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6448
2023,11,2,2023-11-19,GB,LAC,23,20,1,-20.45,-0.0722,-0.1111,-6.67,-3.67,-3.0,-0.267,-0.147,0.0,4.568,8.688,-5.89,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4939
2023,11,2,2023-11-19,MIA,LV,20,13,1,43.23,0.239,0.1667,14.47,4.5,9.97,0.579,0.18,4.0,21.077,6.431,16.58,0.0,0,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6495
2023,11,2,2023-11-19,WAS,NYG,19,31,0,28.07,0.2381,0.2,9.9,0.8,9.1,0.396,0.032,-26.0,-1.834,5.406,14.99,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.649
2023,11,2,2023-11-19,CAR,DAL,10,33,0,-139.44,-0.5088,-0.5556,-12.89,8.56,-21.44,-0.516,0.342,-19.0,-29.337,-14.124,-6.34,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.2756
2023,11,2,2023-11-19,JAX,TEN,34,14,1,23.96,0.1098,0.3333,4.67,1.11,3.56,0.187,0.044,3.0,6.142,4.667,2.08,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5849
2023,11,2,2023-11-19,HOU,ARI,21,16,1,15.82,0.2935,0.3556,6.51,-4.97,11.48,0.26,-0.199,11.0,13.305,-1.18,-8.07,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6768
2023,11,2,2023-11-19,SF,TB,27,14,1,86.44,0.2761,0.2222,8.22,-3.33,11.56,0.329,-0.133,2.0,15.922,5.961,21.33,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.668
2023,11,2,2023-11-19,BUF,NYJ,32,6,1,101.54,0.3017,0.0556,10.2,-0.71,10.91,0.408,-0.028,8.0,21.696,23.815,30.65,0.0,0,0,-1,1,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6809
2023,11,2,2023-11-19,LAR,SEA,17,16,1,-40.64,-0.0771,-0.3333,-2.44,0.33,-2.78,-0.098,0.013,-5.0,-0.692,5.803,15.49,0.0,0,0,7,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4914
2023,11,2,2023-11-20,DEN,MIN,21,20,1,-67.96,-0.2,-0.1556,-1.52,6.66,-8.18,-0.061,0.266,16.0,4.261,-1.299,1.22,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.3,0,0,0.5,0.43
2023,11,2,2023-11-21,KC,PHI,17,21,0,4.74,0.0611,-0.1111,-4.89,-5.78,0.89,-0.196,-0.231,-1.0,0.463,-4.364,-5.9,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5605
2023,12,2,2023-11-23,DET,GB,22,29,0,28.23,0.1006,0.4,7.0,2.7,4.3,0.28,0.108,0.0,1.719,-5.567,12.5,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.5803
2023,12,2,2023-11-23,DAL,WAS,45,10,1,118.16,0.4321,0.3364,8.75,-10.23,18.97,0.35,-0.409,24.0,22.974,12.613,-2.84,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.7461
2023,12,2,2023-11-24,SEA,SF,13,31,0,-78.98,-0.3017,-0.1,-6.3,6.1,-12.4,-0.252,0.244,-8.0,-19.487,-11.254,-19.01,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.3792
2023,12,2,2023-11-24,NYJ,MIA,13,34,0,-72.3,-0.3174,-0.3,-15.5,-3.4,-12.1,-0.62,-0.136,-8.0,-30.625,-16.122,-33.09,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.3713
2023,12,2,2023-11-26,ATL,NO,24,15,1,-36.68,-0.127,-0.1,-2.5,1.9,-4.4,-0.1,0.076,-23.0,-14.298,1.277,-6.52,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4665
2023,12,2,2023-11-26,CIN,PIT,10,16,0,52.75,0.0281,-0.1,3.6,3.1,0.5,0.144,0.124,-1.0,8.386,0.977,12.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5441
2023,12,2,2023-11-26,TEN,CAR,17,10,1,52.68,0.1359,0.2,0.5,-6.1,6.6,0.02,-0.244,3.0,7.937,-0.646,-2.08,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.598
2023,12,2,2023-11-26,IND,TB,27,20,1,-19.58,0.0097,0.1,5.0,4.8,0.2,0.2,0.192,-6.0,-9.253,-6.18,3.29,0.0,0,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5348
2023,12,2,2023-11-26,NYG,NE,10,7,1,-13.23,-0.0473,0.0727,-0.55,2.11,-2.66,-0.022,0.084,23.0,9.573,0.062,-14.14,0.0,0,0,-7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5063
2023,12,2,2023-11-26,HOU,JAX,21,24,0,-53.19,0.0086,-0.1,0.8,0.4,0.4,0.032,0.016,13.0,6.948,-0.227,4.72,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5343
2023,12,2,2023-11-26,DEN,CLE,29,12,1,-44.27,-0.2566,-0.2,-1.0,8.8,-9.8,-0.04,0.352,13.0,22.936,5.197,-5.72,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.3,0,0,0.5,0.4017
2023,12,2,2023-11-26,ARI,LAR,14,37,0,-41.84,-0.1456,-0.2182,-2.05,3.82,-5.86,-0.082,0.153,2.0,-7.055,-2.924,-0.85,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4572
2023,12,2,2023-11-26,LV,KC,17,31,0,-115.67,-0.293,-0.2455,-5.68,4.05,-9.74,-0.227,0.162,9.0,-9.556,-7.988,-5.16,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,1,0,0.5,0.3835
2023,12,2,2023-11-26,PHI,BUF,37,34,1,30.46,-0.0923,0.3545,0.57,3.93,-3.35,0.023,0.157,-12.0,-3.055,-1.772,-3.08,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4838
2023,12,2,2023-11-27,LAC,BAL,10,20,0,-43.46,-0.2328,-0.3273,-1.74,7.71,-9.45,-0.069,0.308,-12.0,-10.64,-3.632,-2.84,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4136
2023,12,2,2023-11-28,MIN,CHI,10,12,0,108.32,0.1826,0.2727,2.09,-5.09,7.18,0.084,-0.204,-15.0,10.235,-3.059,-8.04,0.0,0,0,-1,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6213
2023,13,2,2023-12-01,DAL,SEA,41,35,1,77.77,0.3656,0.1818,10.73,-5.82,16.55,0.429,-0.233,8.0,13.868,12.029,8.19,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.7128
2023,13,2,2023-12-03,TEN,IND,28,31,0,-3.3,-0.1136,-0.1818,-7.64,-4.0,-3.64,-0.305,-0.16,-8.0,-1.844,-1.854,-1.2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4732
2023,13,2,2023-12-03,NE,LAC,0,6,0,-42.65,-0.2974,-0.1818,-11.0,-0.91,-10.09,-0.44,-0.036,-11.0,-17.983,-8.217,0.88,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3813
2023,13,2,2023-12-03,NO,DET,28,33,0,-28.78,-0.0584,-0.2727,-5.91,-3.27,-2.64,-0.236,-0.131,11.0,-3.308,-2.795,-10.73,0.0,0,0,-3,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5008
2023,13,2,2023-12-03,NYJ,ATL,8,13,0,-21.31,-0.1599,-0.0909,-4.55,0.55,-5.09,-0.182,0.022,6.0,-9.975,-14.043,-14.38,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4501
2023,13,2,2023-12-03,PIT,ARI,10,24,0,88.71,0.171,0.4697,-0.62,-8.11,7.49,-0.025,-0.325,12.0,1.662,-2.473,-15.17,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6155
2023,13,2,2023-12-03,WAS,MIA,15,45,0,-84.25,-0.3685,-0.3939,-10.32,6.35,-16.67,-0.413,0.254,-16.0,-19.575,-6.431,-6.34,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.3458
2023,13,2,2023-12-03,HOU,DEN,22,17,1,-24.84,0.141,0.0,1.18,-4.36,5.55,0.047,-0.175,6.0,-0.431,1.113,6.44,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6005
2023,13,2,2023-12-03,TB,CAR,21,18,1,72.91,0.2353,0.2727,3.55,-5.91,9.45,0.142,-0.236,17.0,19.034,7.388,-4.17,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6476
2023,13,2,2023-12-03,LAR,CLE,36,19,1,-19.14,-0.0839,-0.1818,-0.64,2.27,-2.91,-0.025,0.091,6.0,16.255,10.414,9.64,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4881
2023,13,2,2023-12-03,PHI,SF,19,42,0,0.54,-0.1723,0.1818,0.0,6.91,-6.91,0.0,0.276,-20.0,-21.002,0.514,-7.16,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4439
2023,13,2,2023-12-04,GB,KC,27,19,1,-90.8,-0.1764,-0.2727,-2.27,3.91,-6.18,-0.091,0.156,11.0,6.758,3.449,-2.54,0.0,0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4418
2023,13,2,2023-12-05,JAX,CIN,31,34,0,-31.51,0.1491,0.2727,3.82,-1.55,5.36,0.153,-0.062,-13.0,-3.691,0.543,-9.62,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6046
2023,14,2,2023-12-08,PIT,NE,18,21,0,46.45,0.1795,0.4167,3.67,-2.08,5.75,0.147,-0.083,22.0,10.76,6.458,-10.71,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.5,0.6198
2023,14,2,2023-12-10,ATL,TB,25,29,0,-19.08,-0.0058,0.0833,-0.58,-0.42,-0.17,-0.023,-0.017,-20.0,-13.746,-1.525,0.98,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5271
2023,14,2,2023-12-10,CHI,DET,28,13,1,-93.8,-0.1958,-0.4167,-7.08,0.83,-7.92,-0.283,0.033,3.0,-15.932,-0.342,-8.96,0.0,0,0,5,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4321
2023,14,2,2023-12-10,CIN,IND,34,14,1,66.68,-0.0693,-0.0833,-4.5,-1.92,-2.58,-0.18,-0.077,8.0,7.989,2.27,10.5,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4953
2023,14,2,2023-12-10,CLE,JAX,31,27,1,-14.15,-0.0258,-0.0833,-2.25,-1.17,-1.08,-0.09,-0.047,-6.0,-15.557,-6.537,4.0,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.5171
2023,14,2,2023-12-10,NO,CAR,28,6,1,69.49,0.2679,0.3333,5.5,-4.83,10.33,0.22,-0.193,20.0,19.586,4.586,3.33,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6639
2023,14,2,2023-12-10,NYJ,HOU,30,6,1,-20.96,-0.2841,-0.25,-9.17,0.17,-9.33,-0.367,0.007,-16.0,-25.714,-11.974,-22.29,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.388
2023,14,2,2023-12-10,BAL,LAR,37,31,1,67.85,0.2522,0.25,4.67,-5.5,10.17,0.187,-0.22,15.0,12.47,-0.006,-3.35,0.0,0,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6561
2023,14,2,2023-12-10,LV,MIN,0,3,0,-61.63,-0.1859,-0.0833,-5.08,1.17,-6.25,-0.203,0.047,10.0,-12.336,-2.469,1.88,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.437
2023,14,2,2023-12-10,SF,SEA,28,16,1,112.98,0.3691,0.25,7.33,-8.42,15.75,0.293,-0.337,8.0,19.487,11.254,19.01,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.7145
2023,14,2,2023-12-10,KC,BUF,17,20,0,25.86,-0.0456,0.1667,-4.42,-1.58,-2.83,-0.177,-0.063,-13.0,-2.592,-6.136,-8.98,0.0,0,0,-8,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5072
2023,14,2,2023-12-10,LAC,DEN,7,24,0,35.4,0.1189,-0.0833,1.0,-3.67,4.67,0.04,-0.147,-4.0,-4.851,1.579,9.17,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.5895
2023,14,2,2023-12-11,DAL,PHI,33,13,1,-4.33,0.215,-0.0833,4.92,-5.67,10.58,0.197,-0.227,20.0,15.383,0.261,-3.66,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6375
2023,14,2,2023-12-12,MIA,TEN,27,28,0,73.66,0.3098,0.4167,14.25,0.92,13.33,0.57,0.037,8.0,18.001,8.588,17.6,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6849
2023,14,2,2023-12-12,NYG,GB,24,22,1,-59.98,-0.344,-0.1667,-8.25,4.08,-12.33,-0.33,0.163,12.0,-12.978,-16.843,-7.37,0.0,0,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.358
2023,15,2,2023-12-15,LV,LAC,63,21,1,-35.0,-0.1432,0.0,-6.15,-1.77,-4.38,-0.246,-0.071,-2.0,-11.746,-2.749,-8.51,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0,0.5,0.4584
2023,15,2,2023-12-16,CIN,MIN,27,24,1,26.34,-0.0704,0.0,1.08,3.46,-2.38,0.043,0.138,22.0,0.573,-0.502,12.56,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4948
2023,15,2,2023-12-16,IND,PIT,30,13,1,-13.73,0.0724,0.0,8.0,6.15,1.85,0.32,0.246,-9.0,0.397,-1.293,1.5,0.0,0,0,-2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5662
2023,15,2,2023-12-17,DET,DEN,42,17,1,28.76,0.0906,0.1538,4.08,0.38,3.69,0.163,0.015,-4.0,1.436,4.7,15.78,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5753
2023,15,2,2023-12-17,CLE,CHI,20,17,1,61.77,0.1151,0.2308,1.46,-2.85,4.31,0.058,-0.114,-12.0,-8.44,-9.555,-1.1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.5876
2023,15,2,2023-12-17,GB,TB,20,34,0,13.17,0.046,0.0,1.38,-0.23,1.62,0.055,-0.009,-8.0,2.141,5.56,5.73,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,0,0,0.5,0.553
2023,15,2,2023-12-17,TEN,HOU,16,19,0,25.06,-0.1088,-0.1538,-3.54,0.23,-3.77,-0.142,0.009,-16.0,-13.09,-4.44,-6.8,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4756
2023,15,2,2023-12-17,MIA,NYJ,30,0,1,96.02,0.3303,0.3077,16.15,2.85,13.31,0.646,0.114,8.0,30.625,16.122,33.09,0.0,0,0,-2,1,0,0.0,0.0,0.0,0.0,1,0,0.5,0.6952
2023,15,2,2023-12-17,NE,KC,17,27,0,-125.11,-0.398,-0.3846,-9.46,3.38,-12.85,-0.378,0.135,0.0,-15.793,-13.456,4.23,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.331
2023,15,2,2023-12-17,NO,NYG,24,6,1,31.22,0.3343,0.0769,7.85,-4.08,11.92,0.314,-0.163,-1.0,11.389,8.481,9.14,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,0.5,0.6972
2023,15,2,2023-12-17,CAR,ATL,9,7,1,-59.84,-0.245,-0.3846,-4.15,5.54,-9.69,-0.166,0.222,3.0,-5.288,-5.863,3.19,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.4075
2023,15,2,2023-12-17,LAR,WAS,28,20,1,47.63,0.2456,0.1538,2.92,-8.08,11.0,0.117,-0.323,11.0,8.414,6.387,4.46,0.0,0,0,-7,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.6528
2023,15,2,2023-12-17,ARI,SF,29,45,0,-180.94,-0.5152,-0.5385,-11.54,9.69,-21.23,-0.462,0.388,-11.0,-27.234,-8.375,-4.37,0.0,0,0,7,0,0,0.0,0.0,0.0,0.0,1,0,0.5,0.2724
2023,15,2,2023-12-17,BUF,DAL,31,10,1,-23.35,-0.1037,-0.2308,-5.62,0.85,-6.46,-0.225,0.034,-8.0,-12.328,1.511,6.74,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.5,0.4781
